Particle Filename,Center X,Center Y,Radius
particle_207.png,61,543,46
particle_208.png,67,298,42
particle_209.png,605,931,41
particle_210.png,671,29,37
particle_211.png,118,361,29
particle_212.png,395,601,28
particle_213.png,322,31,25
particle_214.png,755,693,22
particle_215.png,727,94,21
particle_216.png,926,623,19
particle_217.png,435,405,57
particle_218.png,205,220,53
particle_219.png,717,507,53
particle_220.png,193,148,52
particle_221.png,664,49,50
particle_222.png,485,137,47
particle_223.png,76,637,43
particle_224.png,616,166,28
particle_225.png,884,503,26
particle_226.png,673,605,17
particle_227.png,447,55,46
particle_228.png,635,1037,38
particle_229.png,116,37,38
particle_230.png,39,943,37
particle_231.png,830,353,33
particle_232.png,424,899,32
particle_233.png,987,496,31
particle_234.png,165,697,30
particle_235.png,647,121,29
particle_236.png,514,92,27
particle_237.png,229,170,50
particle_238.png,341,477,43
particle_239.png,633,328,43
particle_240.png,775,124,42
particle_241.png,869,608,41
particle_242.png,365,469,36
particle_243.png,299,812,35
particle_244.png,149,278,28
particle_245.png,55,652,21
particle_246.png,698,625,21
particle_247.png,818,440,34
particle_248.png,897,207,23
particle_249.png,526,349,19
particle_250.png,501,245,51
particle_251.png,15,437,34
particle_252.png,977,981,33
particle_253.png,772,215,28
particle_254.png,424,31,21
particle_255.png,176,232,19
particle_256.png,279,975,19
particle_257.png,621,1059,18
particle_258.png,874,130,43
particle_259.png,676,158,32
particle_260.png,639,307,22
particle_261.png,835,517,21
particle_262.png,499,873,43
particle_263.png,101,502,37
particle_264.png,524,531,34
particle_265.png,394,70,34
particle_266.png,641,524,34
particle_267.png,27,266,33
particle_268.png,719,685,27
particle_269.png,95,833,27
particle_270.png,212,985,25
particle_271.png,341,241,24
particle_272.png,511,844,22
particle_273.png,521,925,22
particle_274.png,265,560,37
particle_275.png,524,469,28
particle_276.png,863,704,27
particle_277.png,291,907,26
particle_278.png,815,713,25
particle_279.png,140,327,25
particle_280.png,34,999,22
particle_281.png,223,347,15
particle_282.png,265,790,37
particle_283.png,593,742,30
particle_284.png,535,44,30
particle_285.png,239,919,27
particle_286.png,757,392,26
particle_287.png,632,997,26
particle_288.png,542,92,23
particle_289.png,351,589,19
particle_290.png,545,122,16
particle_291.png,931,689,31
particle_292.png,1001,716,31
particle_293.png,187,101,30
particle_294.png,166,615,45
particle_295.png,877,959,41
particle_296.png,937,764,39
particle_297.png,134,1015,33
particle_298.png,416,128,21
particle_299.png,793,104,28
particle_300.png,994,827,24
particle_301.png,896,323,24
particle_302.png,776,151,19
particle_303.png,23,218,18
particle_304.png,797,242,17
particle_305.png,607,56,35
particle_306.png,781,388,33
particle_307.png,155,406,30
particle_308.png,299,249,26
particle_309.png,479,470,26
particle_310.png,229,793,26
particle_311.png,206,249,21
particle_312.png,315,460,19
particle_313.png,911,509,34
particle_314.png,735,255,34
particle_315.png,658,141,30
particle_316.png,220,617,22
particle_317.png,13,587,21
particle_318.png,947,459,19
particle_319.png,104,941,18
particle_320.png,647,1067,38
particle_321.png,886,419,34
particle_322.png,505,597,30
particle_323.png,226,67,26
particle_324.png,728,802,25
particle_325.png,469,937,25
particle_326.png,949,934,23
particle_327.png,370,421,23
particle_328.png,865,45,15
particle_329.png,388,357,32
particle_330.png,379,55,26
particle_331.png,173,593,22
particle_332.png,847,661,19
particle_333.png,241,961,19
particle_334.png,554,752,19
particle_335.png,911,266,16
particle_336.png,338,206,15
particle_337.png,207,705,14
particle_338.png,343,892,34
particle_339.png,443,547,34
particle_340.png,833,592,30
particle_341.png,595,473,28
particle_342.png,77,152,23
particle_343.png,928,975,22
particle_344.png,430,466,19
particle_345.png,658,809,18
particle_346.png,245,349,30
particle_347.png,830,560,28
particle_348.png,585,265,28
particle_349.png,371,1036,27
particle_350.png,424,777,25
particle_351.png,657,85,21
particle_352.png,578,179,20
particle_353.png,664,673,19
particle_354.png,140,673,18
particle_355.png,796,11,33
particle_356.png,503,25,23
particle_357.png,857,944,23
particle_358.png,101,425,17
particle_359.png,331,531,15
particle_360.png,461,400,35
particle_361.png,795,884,22
particle_362.png,251,329,19
particle_363.png,109,740,18
particle_364.png,730,325,13
particle_365.png,476,170,12
particle_366.png,629,766,34
particle_367.png,549,313,25
particle_368.png,4,368,24
particle_369.png,736,388,24
particle_370.png,688,103,23
particle_371.png,377,879,23
particle_372.png,80,697,21
particle_373.png,247,1001,20
particle_374.png,831,973,20
particle_375.png,770,413,19
particle_376.png,359,637,16
particle_377.png,221,123,11
particle_378.png,139,652,22
particle_379.png,701,61,22
particle_380.png,405,1049,19
particle_381.png,286,611,19
particle_382.png,713,337,15
particle_383.png,139,29,14
particle_384.png,885,656,14
particle_385.png,748,626,14
particle_386.png,27,541,10
particle_387.png,55,979,26
particle_388.png,508,214,23
particle_389.png,428,1025,19
particle_390.png,968,790,18
particle_391.png,946,400,15
particle_392.png,143,217,12
particle_393.png,171,933,12
particle_394.png,405,423,12
particle_395.png,33,7,11
particle_396.png,77,435,30
particle_397.png,981,445,28
particle_398.png,523,565,23
particle_399.png,178,650,23
particle_400.png,441,848,20
particle_401.png,841,199,20
particle_402.png,309,871,19
particle_403.png,866,2,17
particle_404.png,793,921,27
particle_405.png,794,532,22
particle_406.png,386,337,21
particle_407.png,939,137,19
particle_408.png,955,649,13
particle_409.png,46,275,12
particle_1.png,668,361,39
particle_2.png,38,500,28
particle_3.png,310,415,30
particle_4.png,646,225,38
particle_5.png,569,286,51
particle_6.png,224,31,53
particle_7.png,656,706,42
particle_8.png,981,326,35
particle_9.png,80,551,34
particle_10.png,730,435,29
particle_11.png,380,543,31
particle_12.png,782,550,42
particle_13.png,129,727,37
particle_14.png,890,823,42
particle_15.png,987,656,33
particle_16.png,347,695,43
particle_17.png,697,500,31
particle_18.png,135,496,35
particle_19.png,937,548,30
particle_20.png,206,164,33
particle_21.png,122,383,47
particle_22.png,341,959,33
particle_23.png,298,355,30
particle_24.png,206,298,37
particle_25.png,490,301,32
particle_26.png,307,620,38
particle_27.png,343,301,42
particle_28.png,713,817,45
particle_29.png,292,511,37
particle_30.png,177,754,33
particle_31.png,391,215,31
particle_32.png,814,339,51
particle_33.png,171,953,39
particle_34.png,830,181,37
particle_35.png,472,245,26
particle_36.png,721,232,29
particle_37.png,85,770,26
particle_38.png,419,716,34
particle_39.png,813,800,33
particle_40.png,248,841,27
particle_41.png,583,565,39
particle_42.png,472,793,37
particle_43.png,835,71,25
particle_44.png,699,1000,42
particle_45.png,167,109,41
particle_46.png,459,73,37
particle_47.png,149,171,28
particle_48.png,891,621,57
particle_49.png,853,347,55
particle_50.png,248,656,32
particle_51.png,839,451,51
particle_52.png,249,397,37
particle_53.png,721,579,26
particle_54.png,773,278,51
particle_55.png,857,755,31
particle_56.png,69,268,58
particle_57.png,863,262,39
particle_58.png,787,986,36
particle_59.png,218,506,32
particle_60.png,707,158,53
particle_61.png,271,111,41
particle_62.png,134,559,28
particle_63.png,447,193,26
particle_64.png,39,823,30
particle_65.png,904,405,30
particle_66.png,482,413,59
particle_67.png,611,489,35
particle_68.png,934,249,33
particle_69.png,923,890,30
particle_70.png,214,563,30
particle_71.png,61,711,28
particle_72.png,998,902,33
particle_73.png,459,523,32
particle_74.png,29,766,31
particle_75.png,409,389,26
particle_76.png,806,555,54
particle_77.png,857,568,53
particle_78.png,761,337,51
particle_79.png,694,293,33
particle_80.png,188,824,26
particle_81.png,662,880,25
particle_82.png,574,395,59
particle_83.png,87,290,55
particle_84.png,256,257,40
particle_85.png,50,200,24
particle_86.png,273,245,45
particle_87.png,137,269,36
particle_88.png,463,135,35
particle_89.png,587,646,30
particle_90.png,980,517,25
particle_91.png,809,634,25
particle_92.png,92,982,23
particle_93.png,817,820,54
particle_94.png,89,853,45
particle_95.png,961,38,30
particle_96.png,931,497,20
particle_97.png,137,105,55
particle_98.png,269,513,53
particle_99.png,503,650,44
particle_100.png,273,584,38
particle_101.png,261,723,38
particle_102.png,904,344,30
particle_103.png,878,563,29
particle_104.png,861,631,49
particle_105.png,109,248,46
particle_106.png,422,286,42
particle_107.png,153,385,19
particle_108.png,182,419,59
particle_109.png,544,466,40
particle_110.png,685,125,30
particle_111.png,770,477,29
particle_112.png,896,128,27
particle_113.png,57,356,26
particle_114.png,521,237,26
particle_115.png,347,87,22
particle_116.png,115,1027,47
particle_117.png,452,345,31
particle_118.png,481,887,30
particle_119.png,991,80,30
particle_120.png,655,574,27
particle_121.png,790,746,27
particle_122.png,427,653,23
particle_123.png,997,413,50
particle_124.png,760,314,39
particle_125.png,347,377,31
particle_126.png,299,146,27
particle_127.png,136,430,26
particle_128.png,758,644,25
particle_129.png,116,130,22
particle_130.png,861,897,35
particle_131.png,413,979,31
particle_132.png,753,869,28
particle_133.png,968,596,27
particle_134.png,638,646,26
particle_135.png,67,111,23
particle_136.png,50,608,21
particle_137.png,74,455,21
particle_138.png,153,963,55
particle_139.png,93,449,46
particle_140.png,748,213,43
particle_141.png,167,211,35
particle_142.png,542,800,28
particle_143.png,164,885,23
particle_144.png,596,122,23
particle_145.png,638,123,21
particle_146.png,284,179,37
particle_147.png,783,394,29
particle_148.png,550,693,29
particle_149.png,877,983,28
particle_150.png,730,146,26
particle_151.png,755,61,23
particle_152.png,383,923,21
particle_153.png,381,122,20
particle_154.png,303,837,46
particle_155.png,694,173,34
particle_156.png,676,933,30
particle_157.png,217,880,29
particle_158.png,931,161,28
particle_159.png,259,459,26
particle_160.png,183,347,25
particle_161.png,760,193,25
particle_162.png,953,844,25
particle_163.png,97,631,21
particle_164.png,351,165,25
particle_165.png,746,736,22
particle_166.png,807,489,18
particle_167.png,509,716,37
particle_168.png,512,181,30
particle_169.png,676,427,27
particle_170.png,580,200,23
particle_171.png,45,923,43
particle_172.png,153,599,41
particle_173.png,404,820,40
particle_174.png,853,502,38
particle_175.png,889,200,34
particle_176.png,904,33,31
particle_177.png,913,88,30
particle_178.png,269,879,19
particle_179.png,399,166,18
particle_180.png,479,537,55
particle_181.png,61,543,46
particle_182.png,67,298,42
particle_183.png,671,29,37
particle_184.png,945,761,29
particle_185.png,118,361,29
particle_186.png,395,601,28
particle_187.png,322,31,25
particle_188.png,755,693,22
particle_189.png,727,94,21
particle_190.png,926,623,19
particle_191.png,435,405,57
particle_192.png,485,137,47
particle_193.png,741,937,42
particle_194.png,616,166,28
particle_195.png,104,397,26
particle_196.png,884,503,26
particle_197.png,109,687,25
particle_198.png,673,605,17
particle_199.png,447,55,46
particle_200.png,409,106,43
particle_201.png,833,332,38
particle_202.png,123,320,37
particle_203.png,39,943,37
particle_204.png,830,353,33
particle_205.png,514,92,27
particle_206.png,772,212,20
particle_207.png,341,477,43
particle_208.png,633,328,43
particle_209.png,775,124,42
particle_210.png,118,80,25
particle_211.png,55,652,21
particle_212.png,698,625,21
particle_213.png,164,698,32
particle_214.png,501,245,51
particle_215.png,977,981,33
particle_216.png,893,454,26
particle_217.png,424,31,21
particle_218.png,176,232,19
particle_219.png,279,975,19
particle_220.png,621,1059,18
particle_221.png,233,443,49
particle_222.png,874,130,43
particle_223.png,676,158,32
particle_224.png,835,517,21
particle_225.png,524,531,34
particle_226.png,394,70,34
particle_227.png,641,524,34
particle_228.png,27,266,33
particle_229.png,770,411,29
particle_230.png,95,833,27
particle_231.png,212,985,25
particle_232.png,341,241,24
particle_233.png,511,844,22
particle_234.png,521,925,22
particle_235.png,165,819,40
particle_236.png,265,560,37
particle_237.png,524,469,28
particle_238.png,863,704,27
particle_239.png,291,907,26
particle_240.png,815,713,25
particle_241.png,99,193,25
particle_242.png,128,31,25
particle_243.png,223,347,15
particle_244.png,421,901,37
particle_245.png,239,919,27
particle_246.png,757,392,26
particle_247.png,43,985,26
particle_248.png,632,997,26
particle_249.png,542,92,23
particle_250.png,527,350,20
particle_251.png,351,589,19
particle_252.png,545,122,16
particle_253.png,131,235,33
particle_254.png,187,101,30
particle_255.png,28,431,27
particle_256.png,263,785,34
particle_257.png,129,1012,29
particle_258.png,538,56,31
particle_259.png,299,814,30
particle_260.png,793,104,28
particle_261.png,994,827,24
particle_262.png,896,323,24
particle_263.png,715,679,19
particle_264.png,776,151,19
particle_265.png,23,218,18
particle_266.png,797,242,17
particle_267.png,607,56,35
particle_268.png,364,470,34
particle_269.png,641,307,21
particle_270.png,299,249,26
particle_271.png,479,470,26
particle_272.png,229,793,26
particle_273.png,206,249,21
particle_274.png,315,460,19
particle_275.png,911,509,34
particle_276.png,735,255,34
particle_277.png,220,617,22
particle_278.png,13,587,21
particle_279.png,947,459,19
particle_280.png,104,941,18
particle_281.png,647,1067,38
particle_282.png,886,419,34
particle_283.png,728,802,25
particle_284.png,469,937,25
particle_285.png,370,421,23
particle_286.png,865,45,15
particle_287.png,388,357,32
particle_288.png,991,499,27
particle_289.png,379,55,26
particle_290.png,173,593,22
particle_291.png,106,23,21
particle_292.png,847,661,19
particle_293.png,241,961,19
particle_294.png,554,752,19
particle_295.png,911,266,16
particle_296.png,85,255,29
particle_297.png,595,473,28
particle_298.png,77,152,23
particle_299.png,658,809,18
particle_300.png,585,265,28
particle_301.png,227,173,27
particle_302.png,657,85,21
particle_303.png,664,673,19
particle_304.png,140,673,18
particle_305.png,796,11,33
particle_306.png,503,25,23
particle_307.png,887,176,18
particle_308.png,101,425,17
particle_309.png,331,531,15
particle_310.png,867,607,26
particle_311.png,795,884,22
particle_312.png,251,329,19
particle_313.png,730,325,13
particle_314.png,688,103,23
particle_315.png,377,879,23
particle_316.png,247,1001,20
particle_317.png,831,973,20
particle_318.png,359,637,16
particle_319.png,221,123,11
particle_320.png,208,219,29
particle_321.png,946,697,26
particle_322.png,701,61,22
particle_323.png,101,345,17
particle_324.png,885,656,14
particle_325.png,748,626,14
particle_326.png,27,541,10
particle_327.png,593,753,29
particle_328.png,739,916,27
particle_329.png,889,947,24
particle_330.png,969,791,16
particle_331.png,946,400,15
particle_332.png,424,454,13
particle_333.png,171,933,12
particle_334.png,405,423,12
particle_1.png,867,302,35
particle_2.png,663,143,40
particle_3.png,599,65,47
particle_4.png,423,877,38
particle_5.png,825,376,43
particle_6.png,431,634,38
particle_7.png,458,53,49
particle_8.png,753,623,35
particle_9.png,69,115,30
particle_10.png,211,506,37
particle_11.png,627,268,53
particle_12.png,293,292,40
particle_13.png,921,453,34
particle_14.png,157,907,40
particle_15.png,92,515,37
particle_16.png,95,182,38
particle_17.png,147,652,26
particle_18.png,112,979,45
particle_19.png,802,268,33
particle_20.png,441,805,29
particle_21.png,578,616,43
particle_22.png,623,553,36
particle_23.png,369,677,33
particle_24.png,814,183,55
particle_25.png,741,223,28
particle_26.png,381,458,39
particle_27.png,947,513,26
particle_28.png,965,695,47
particle_29.png,365,350,33
particle_30.png,340,932,28
particle_31.png,561,134,28
particle_32.png,410,1009,36
particle_33.png,271,529,27
particle_34.png,292,725,55
particle_35.png,421,561,28
particle_36.png,581,784,29
particle_37.png,640,683,28
particle_38.png,622,735,20
particle_39.png,221,310,33
particle_40.png,763,74,45
particle_41.png,315,106,45
particle_42.png,763,449,42
particle_43.png,123,280,38
particle_44.png,140,789,31
particle_45.png,203,560,20
particle_46.png,447,362,55
particle_47.png,467,454,36
particle_48.png,914,856,32
particle_49.png,247,417,29
particle_50.png,494,597,35
particle_51.png,765,359,21
particle_52.png,152,575,20
particle_53.png,467,33,57
particle_54.png,670,616,46
particle_55.png,658,344,35
particle_56.png,326,221,33
particle_57.png,207,124,33
particle_58.png,556,322,59
particle_59.png,68,869,47
particle_60.png,981,796,42
particle_61.png,495,170,34
particle_62.png,741,284,30
particle_63.png,26,418,54
particle_64.png,310,469,49
particle_65.png,206,49,37
particle_66.png,887,703,22
particle_67.png,988,865,34
particle_68.png,989,463,35
particle_69.png,547,200,29
particle_70.png,181,205,54
particle_71.png,364,531,35
particle_72.png,749,692,25
particle_73.png,801,742,43
particle_74.png,578,445,24
particle_75.png,800,664,23
particle_76.png,503,803,37
particle_77.png,833,193,40
particle_78.png,781,562,35
particle_79.png,177,1019,36
particle_80.png,554,556,27
particle_81.png,701,250,27
particle_82.png,734,389,25
particle_83.png,575,730,21
particle_84.png,939,223,32
particle_85.png,359,877,25
particle_86.png,529,392,35
particle_87.png,157,346,32
particle_88.png,914,790,27
particle_89.png,88,454,26
particle_90.png,505,709,52
particle_91.png,410,119,43
particle_92.png,886,617,42
particle_93.png,53,323,37
particle_94.png,889,135,37
particle_95.png,338,415,32
particle_96.png,309,793,29
particle_97.png,241,939,46
particle_98.png,256,223,42
particle_99.png,311,597,39
particle_100.png,440,746,22
particle_101.png,393,285,40
particle_102.png,152,73,31
particle_103.png,496,532,24
particle_104.png,687,202,23
particle_105.png,718,344,22
particle_106.png,577,362,22
particle_107.png,88,685,31
particle_108.png,1006,169,28
particle_109.png,505,104,32
particle_110.png,212,674,30
particle_111.png,778,191,27
particle_112.png,824,109,27
particle_113.png,43,592,25
particle_114.png,595,405,57
particle_115.png,721,483,24
particle_116.png,688,602,24
particle_117.png,130,545,21
particle_118.png,358,759,20
particle_119.png,422,507,16
particle_120.png,471,267,42
particle_121.png,151,485,29
particle_122.png,643,25,18
particle_123.png,820,46,42
particle_124.png,127,605,24
particle_125.png,705,748,36
particle_126.png,350,161,35
particle_127.png,368,58,26
particle_128.png,530,58,19
particle_129.png,79,10,33
particle_130.png,775,841,29
particle_131.png,559,239,21
particle_132.png,302,364,35
particle_133.png,100,351,23
particle_134.png,866,457,35
particle_135.png,617,400,32
particle_136.png,703,830,31
particle_137.png,793,322,28
particle_138.png,212,610,28
particle_139.png,233,981,22
particle_140.png,850,525,22
particle_141.png,291,475,43
particle_142.png,466,920,23
particle_143.png,904,261,20
particle_144.png,287,647,18
particle_145.png,879,208,38
particle_146.png,465,232,38
particle_147.png,535,489,35
particle_148.png,933,61,33
particle_149.png,986,632,29
particle_150.png,589,1039,39
particle_151.png,37,733,25
particle_152.png,613,41,20
particle_153.png,217,729,19
particle_154.png,849,34,14
particle_155.png,673,890,43
particle_156.png,619,475,39
particle_157.png,907,735,22
particle_158.png,787,502,16
particle_159.png,602,185,38
particle_160.png,961,106,26
particle_161.png,109,715,23
particle_162.png,823,602,23
particle_163.png,523,673,19
particle_164.png,241,236,41
particle_165.png,999,69,21
particle_166.png,567,675,19
particle_167.png,115,562,14
particle_168.png,578,869,34
particle_169.png,177,745,23
particle_170.png,754,135,22
particle_171.png,110,197,26
particle_172.png,39,782,25
particle_173.png,716,313,20
particle_174.png,737,885,19
particle_175.png,874,64,19
particle_176.png,149,127,22
particle_177.png,10,267,29
particle_178.png,403,939,19
particle_179.png,454,520,16
particle_180.png,621,1069,25
particle_181.png,185,261,19
particle_1.png,431,634,38
particle_2.png,663,143,41
particle_3.png,505,802,36
particle_4.png,824,375,42
particle_5.png,964,693,45
particle_6.png,867,302,35
particle_7.png,69,115,31
particle_8.png,760,80,51
particle_9.png,465,40,50
particle_10.png,381,458,39
particle_11.png,211,506,36
particle_12.png,625,266,51
particle_13.png,599,65,47
particle_14.png,92,515,37
particle_15.png,547,200,29
particle_16.png,247,417,29
particle_17.png,292,725,55
particle_18.png,753,623,36
particle_19.png,622,549,36
particle_20.png,423,877,37
particle_21.png,147,652,26
particle_22.png,109,980,41
particle_23.png,447,473,64
particle_24.png,447,362,55
particle_25.png,814,183,55
particle_26.png,95,182,37
particle_27.png,802,268,33
particle_28.png,441,805,29
particle_29.png,293,292,40
particle_30.png,325,111,55
particle_31.png,679,613,47
particle_32.png,136,781,40
particle_33.png,920,452,33
particle_34.png,310,469,48
particle_35.png,561,134,28
particle_36.png,271,529,27
particle_37.png,369,681,35
particle_38.png,26,418,53
particle_39.png,179,195,48
particle_40.png,410,1009,36
particle_41.png,581,784,29
particle_42.png,752,693,28
particle_43.png,947,513,25
particle_44.png,622,735,20
particle_45.png,157,907,41
particle_46.png,421,561,29
particle_47.png,577,647,68
particle_48.png,887,649,67
particle_49.png,579,627,48
particle_50.png,287,363,35
particle_51.png,494,172,33
particle_52.png,914,856,32
particle_53.png,340,932,29
particle_54.png,326,221,33
particle_55.png,578,445,24
particle_56.png,765,359,21
particle_57.png,152,575,20
particle_58.png,298,110,69
particle_59.png,559,323,63
particle_60.png,883,616,43
particle_61.png,365,350,33
particle_62.png,219,311,32
particle_63.png,121,285,41
particle_64.png,656,339,40
particle_65.png,68,869,48
particle_66.png,763,449,42
particle_67.png,981,796,42
particle_68.png,497,596,32
particle_69.png,887,703,22
particle_70.png,988,865,34
particle_71.png,741,284,29
particle_72.png,801,747,48
particle_73.png,410,119,43
particle_74.png,56,321,36
particle_75.png,207,124,32
particle_76.png,495,110,21
particle_77.png,362,526,30
particle_78.png,944,219,29
particle_79.png,313,794,27
particle_80.png,687,202,24
particle_81.png,833,193,40
particle_82.png,889,135,37
particle_83.png,742,220,28
particle_84.png,640,683,28
particle_85.png,368,59,26
particle_86.png,94,697,45
particle_87.png,273,91,39
particle_88.png,152,343,34
particle_89.png,177,1019,36
particle_90.png,101,272,61
particle_91.png,71,520,52
particle_92.png,169,217,44
particle_93.png,992,467,38
particle_94.png,338,415,33
particle_95.png,701,250,27
particle_96.png,505,709,52
particle_97.png,389,291,47
particle_98.png,310,593,40
particle_99.png,215,677,36
particle_100.png,219,59,36
particle_101.png,249,225,36
particle_102.png,153,478,36
particle_103.png,359,877,25
particle_104.png,825,739,63
particle_105.png,939,77,48
particle_106.png,244,937,36
particle_107.png,529,392,35
particle_108.png,88,454,26
particle_109.png,734,389,25
particle_110.png,289,470,39
particle_111.png,784,551,27
particle_112.png,43,592,26
particle_113.png,631,287,58
particle_114.png,77,316,57
particle_115.png,626,471,46
particle_116.png,579,872,37
particle_117.png,909,619,65
particle_118.png,789,201,41
particle_119.png,495,533,23
particle_120.png,440,746,22
particle_121.png,203,560,20
particle_122.png,575,730,21
particle_123.png,207,41,44
particle_124.png,719,343,23
particle_125.png,101,355,20
particle_126.png,465,458,40
particle_127.png,215,158,37
particle_128.png,602,202,32
particle_129.png,1006,169,28
particle_130.png,556,556,28
particle_131.png,790,496,23
particle_132.png,557,238,21
particle_133.png,422,507,16
particle_134.png,389,128,61
particle_135.png,969,541,59
particle_136.png,472,269,40
particle_137.png,617,400,33
particle_138.png,800,661,26
particle_139.png,137,759,59
particle_140.png,595,405,56
particle_141.png,866,457,34
particle_142.png,772,847,33
particle_143.png,38,784,29
particle_144.png,824,109,27
particle_145.png,682,332,59
particle_146.png,428,371,52
particle_147.png,549,303,47
particle_148.png,705,748,36
particle_149.png,721,483,24
particle_150.png,130,545,21
particle_151.png,575,364,20
particle_152.png,667,861,57
particle_153.png,854,58,36
particle_154.png,637,1051,28
particle_155.png,785,320,28
particle_156.png,865,779,26
particle_157.png,530,58,20
particle_158.png,187,259,19
particle_159.png,643,25,18
particle_160.png,849,34,14
particle_161.png,103,677,53
particle_162.png,669,892,47
particle_163.png,152,73,32
particle_164.png,127,605,24
particle_165.png,109,716,21
particle_166.png,967,566,39
particle_167.png,473,235,38
particle_168.png,535,491,37
particle_169.png,914,790,28
particle_170.png,362,754,27
particle_171.png,11,263,37
particle_172.png,346,179,37
particle_173.png,614,39,22
particle_174.png,389,437,60
particle_175.png,455,61,52
particle_176.png,1022,937,35
particle_177.png,79,10,34
particle_178.png,999,69,22
particle_179.png,189,517,49
particle_180.png,226,412,49
particle_181.png,381,729,36
particle_182.png,832,46,27
particle_183.png,233,981,22
particle_184.png,850,525,22
particle_185.png,740,80,49
particle_186.png,589,1039,40
particle_187.png,139,128,32
particle_188.png,961,106,26
particle_189.png,466,920,23
particle_190.png,903,263,23
particle_191.png,287,647,18
particle_192.png,212,610,27
particle_193.png,386,271,48
particle_194.png,879,208,39
particle_195.png,517,107,37
particle_196.png,41,523,33
particle_197.png,703,830,31
particle_198.png,37,733,25
particle_199.png,788,146,25
particle_200.png,988,631,25
particle_201.png,153,734,47
particle_202.png,821,599,21
particle_203.png,253,362,30
particle_204.png,907,735,23
particle_205.png,178,731,33
particle_206.png,785,179,33
particle_207.png,518,724,30
particle_208.png,7,849,22
particle_209.png,217,729,19
particle_210.png,523,673,19
particle_211.png,694,599,18
particle_212.png,291,872,43
particle_213.png,663,628,25
particle_214.png,118,208,13
particle_215.png,235,189,21
particle_216.png,226,370,20
particle_217.png,567,675,19
particle_218.png,115,562,14
particle_219.png,671,1067,33
particle_220.png,892,506,28
particle_221.png,407,1045,22
particle_222.png,754,135,22
particle_223.png,449,521,19
particle_224.png,899,16,19
particle_225.png,70,267,19
particle_226.png,280,177,32
particle_227.png,131,64,20
particle_228.png,737,885,19
particle_229.png,869,517,35
particle_230.png,667,782,25
particle_231.png,874,64,21
particle_232.png,847,944,20
particle_233.png,711,305,11
particle_234.png,128,807,40
particle_235.png,781,460,35
particle_236.png,839,665,14
particle_237.png,311,206,29
particle_238.png,403,939,19
particle_239.png,302,165,28
particle_240.png,621,1069,25
particle_241.png,285,28,25
particle_242.png,121,250,23
particle_243.png,409,274,33
particle_244.png,605,274,30
particle_245.png,40,404,28
particle_246.png,647,1022,27
particle_247.png,523,320,26
particle_248.png,128,335,19
particle_249.png,754,777,18
particle_250.png,845,453,14
particle_251.png,739,320,13
particle_252.png,703,79,12
particle_253.png,429,195,23
particle_254.png,142,283,21
particle_255.png,927,566,20
particle_256.png,347,826,18
particle_257.png,245,628,17
particle_258.png,206,177,16
particle_259.png,619,1007,14
particle_1.png,431,634,38
particle_2.png,663,143,41
particle_3.png,505,802,36
particle_4.png,824,375,42
particle_5.png,964,693,45
particle_6.png,867,302,35
particle_7.png,69,115,31
particle_8.png,760,80,51
particle_9.png,465,40,50
particle_10.png,381,458,39
particle_11.png,211,506,36
particle_12.png,625,266,51
particle_13.png,599,65,47
particle_14.png,92,515,37
particle_15.png,547,200,29
particle_16.png,247,417,29
particle_17.png,292,725,55
particle_18.png,753,623,36
particle_19.png,622,549,36
particle_20.png,423,877,37
particle_21.png,147,652,26
particle_22.png,109,980,41
particle_23.png,447,473,64
particle_24.png,447,362,55
particle_25.png,814,183,55
particle_26.png,95,182,37
particle_27.png,802,268,33
particle_28.png,441,805,29
particle_29.png,293,292,40
particle_30.png,325,111,55
particle_31.png,679,613,47
particle_32.png,136,781,40
particle_33.png,920,452,33
particle_34.png,310,469,48
particle_35.png,561,134,28
particle_36.png,271,529,27
particle_37.png,369,681,35
particle_38.png,26,418,53
particle_39.png,179,195,48
particle_40.png,410,1009,36
particle_41.png,581,784,29
particle_42.png,752,693,28
particle_43.png,947,513,25
particle_44.png,622,735,20
particle_45.png,157,907,41
particle_46.png,421,561,29
particle_47.png,577,647,68
particle_48.png,887,649,67
particle_49.png,287,363,35
particle_50.png,494,172,33
particle_51.png,914,856,32
particle_52.png,340,932,29
particle_53.png,326,221,33
particle_54.png,578,445,24
particle_55.png,765,359,21
particle_56.png,152,575,20
particle_57.png,298,110,69
particle_58.png,559,323,63
particle_59.png,883,616,43
particle_60.png,365,350,33
particle_61.png,219,311,32
particle_62.png,121,285,41
particle_63.png,656,339,40
particle_64.png,68,869,48
particle_65.png,763,449,42
particle_66.png,981,796,42
particle_67.png,497,596,32
particle_68.png,887,703,22
particle_69.png,578,616,43
particle_70.png,988,865,34
particle_71.png,741,284,29
particle_72.png,801,747,48
particle_73.png,410,119,43
particle_74.png,56,321,36
particle_75.png,207,124,32
particle_76.png,495,110,21
particle_77.png,362,526,30
particle_78.png,944,219,29
particle_79.png,313,794,27
particle_80.png,687,202,24
particle_81.png,889,135,37
particle_82.png,742,220,28
particle_83.png,640,683,28
particle_84.png,368,59,26
particle_85.png,94,697,45
particle_86.png,273,91,39
particle_87.png,152,343,34
particle_88.png,177,1019,36
particle_89.png,992,467,38
particle_90.png,338,415,33
particle_91.png,701,250,27
particle_92.png,505,709,52
particle_93.png,389,291,47
particle_94.png,310,593,40
particle_95.png,215,677,36
